sensor	timestamp	valid	voltage	current	power	marker
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460304024	1	-3.40282e+38	-3.40282e+38	44.111	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460304039	1	-3.40282e+38	-3.40282e+38	44.111	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460304054	1	-3.40282e+38	-3.40282e+38	44.111	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460304070	1	-3.40282e+38	-3.40282e+38	44.111	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460304085	1	-3.40282e+38	-3.40282e+38	44.111	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460304100	1	-3.40282e+38	-3.40282e+38	44.111	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460304116	1	-3.40282e+38	-3.40282e+38	44.111	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460304131	1	-3.40282e+38	-3.40282e+38	43.741	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460304147	1	-3.40282e+38	-3.40282e+38	43.741	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460304162	1	-3.40282e+38	-3.40282e+38	43.741	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460304177	1	-3.40282e+38	-3.40282e+38	43.741	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460304192	1	-3.40282e+38	-3.40282e+38	43.741	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460304207	1	-3.40282e+38	-3.40282e+38	43.741	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460304223	1	-3.40282e+38	-3.40282e+38	43.308	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460304238	1	-3.40282e+38	-3.40282e+38	43.308	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460304254	1	-3.40282e+38	-3.40282e+38	43.308	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460304269	1	-3.40282e+38	-3.40282e+38	43.308	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460304285	1	-3.40282e+38	-3.40282e+38	43.308	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460304301	1	-3.40282e+38	-3.40282e+38	43.308	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460304317	1	-3.40282e+38	-3.40282e+38	43.308	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460304333	1	-3.40282e+38	-3.40282e+38	43.032	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460304349	1	-3.40282e+38	-3.40282e+38	43.032	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460304365	1	-3.40282e+38	-3.40282e+38	43.032	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460304381	1	-3.40282e+38	-3.40282e+38	43.032	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460304397	1	-3.40282e+38	-3.40282e+38	43.032	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460304413	1	-3.40282e+38	-3.40282e+38	43.032	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460304429	1	-3.40282e+38	-3.40282e+38	46.848	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460304445	1	-3.40282e+38	-3.40282e+38	46.848	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460304461	1	-3.40282e+38	-3.40282e+38	46.848	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460304477	1	-3.40282e+38	-3.40282e+38	46.848	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460304493	1	-3.40282e+38	-3.40282e+38	46.848	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460304509	1	-3.40282e+38	-3.40282e+38	46.848	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460304525	1	-3.40282e+38	-3.40282e+38	50.65	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460304541	1	-3.40282e+38	-3.40282e+38	50.65	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460304557	1	-3.40282e+38	-3.40282e+38	50.65	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460304573	1	-3.40282e+38	-3.40282e+38	50.65	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460304589	1	-3.40282e+38	-3.40282e+38	50.65	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460304604	1	-3.40282e+38	-3.40282e+38	50.65	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460304619	1	-3.40282e+38	-3.40282e+38	50.65	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460304634	1	-3.40282e+38	-3.40282e+38	54.519	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460304650	1	-3.40282e+38	-3.40282e+38	54.519	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460304666	1	-3.40282e+38	-3.40282e+38	54.519	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460304682	1	-3.40282e+38	-3.40282e+38	54.519	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460304698	1	-3.40282e+38	-3.40282e+38	54.519	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460304714	1	-3.40282e+38	-3.40282e+38	54.519	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460304730	1	-3.40282e+38	-3.40282e+38	58.578	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460304745	1	-3.40282e+38	-3.40282e+38	58.578	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460304761	1	-3.40282e+38	-3.40282e+38	58.578	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460304776	1	-3.40282e+38	-3.40282e+38	58.578	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460304792	1	-3.40282e+38	-3.40282e+38	58.578	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460304808	1	-3.40282e+38	-3.40282e+38	58.578	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460304824	1	-3.40282e+38	-3.40282e+38	62.653	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460304840	1	-3.40282e+38	-3.40282e+38	62.653	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460304856	1	-3.40282e+38	-3.40282e+38	62.653	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460304872	1	-3.40282e+38	-3.40282e+38	62.653	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460304888	1	-3.40282e+38	-3.40282e+38	62.653	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460304904	1	-3.40282e+38	-3.40282e+38	62.653	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460304920	1	-3.40282e+38	-3.40282e+38	66.736	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460304936	1	-3.40282e+38	-3.40282e+38	66.736	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460304952	1	-3.40282e+38	-3.40282e+38	66.736	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460304968	1	-3.40282e+38	-3.40282e+38	66.736	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460304984	1	-3.40282e+38	-3.40282e+38	66.736	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460305000	1	-3.40282e+38	-3.40282e+38	66.736	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460305016	1	-3.40282e+38	-3.40282e+38	66.736	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460305032	1	-3.40282e+38	-3.40282e+38	70.89	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460305048	1	-3.40282e+38	-3.40282e+38	70.89	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460305064	1	-3.40282e+38	-3.40282e+38	70.89	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460305080	1	-3.40282e+38	-3.40282e+38	70.89	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460305096	1	-3.40282e+38	-3.40282e+38	70.89	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460305112	1	-3.40282e+38	-3.40282e+38	70.89	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460305128	1	-3.40282e+38	-3.40282e+38	75.038	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460305144	1	-3.40282e+38	-3.40282e+38	75.038	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460305160	1	-3.40282e+38	-3.40282e+38	75.038	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460305176	1	-3.40282e+38	-3.40282e+38	75.038	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460305192	1	-3.40282e+38	-3.40282e+38	75.038	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460305208	1	-3.40282e+38	-3.40282e+38	75.038	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460305224	1	-3.40282e+38	-3.40282e+38	79.143	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460305240	1	-3.40282e+38	-3.40282e+38	79.143	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460305256	1	-3.40282e+38	-3.40282e+38	79.143	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460305272	1	-3.40282e+38	-3.40282e+38	79.143	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460305288	1	-3.40282e+38	-3.40282e+38	79.143	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460305304	1	-3.40282e+38	-3.40282e+38	79.143	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460305320	1	-3.40282e+38	-3.40282e+38	83.305	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460305336	1	-3.40282e+38	-3.40282e+38	83.305	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460305352	1	-3.40282e+38	-3.40282e+38	83.305	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460305368	1	-3.40282e+38	-3.40282e+38	83.305	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460305384	1	-3.40282e+38	-3.40282e+38	83.305	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460305399	1	-3.40282e+38	-3.40282e+38	83.305	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460305414	1	-3.40282e+38	-3.40282e+38	83.305	waiting
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460305430	1	-3.40282e+38	-3.40282e+38	87.362	blank
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460305437	1	-3.40282e+38	-3.40282e+38	87.362	navigating "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460305446	1	-3.40282e+38	-3.40282e+38	87.362	navigating "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460305461	1	-3.40282e+38	-3.40282e+38	87.362	navigating "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460305476	1	-3.40282e+38	-3.40282e+38	87.362	navigating "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460305492	1	-3.40282e+38	-3.40282e+38	87.362	navigating "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460305508	1	-3.40282e+38	-3.40282e+38	87.362	navigating "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460305524	1	-3.40282e+38	-3.40282e+38	87.346	navigating "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460305540	1	-3.40282e+38	-3.40282e+38	87.346	navigating "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460305556	1	-3.40282e+38	-3.40282e+38	87.346	navigating "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460305572	1	-3.40282e+38	-3.40282e+38	87.346	navigating "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460305588	1	-3.40282e+38	-3.40282e+38	87.346	navigating "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460305603	1	-3.40282e+38	-3.40282e+38	87.346	navigating "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460305618	1	-3.40282e+38	-3.40282e+38	87.346	navigating "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460305633	1	-3.40282e+38	-3.40282e+38	87.323	navigating "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460305649	1	-3.40282e+38	-3.40282e+38	87.323	navigating "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460305664	1	-3.40282e+38	-3.40282e+38	87.323	navigating "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460305679	1	-3.40282e+38	-3.40282e+38	87.323	navigating "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460305695	1	-3.40282e+38	-3.40282e+38	87.323	navigating "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460305710	1	-3.40282e+38	-3.40282e+38	87.323	navigating "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460305726	1	-3.40282e+38	-3.40282e+38	87.277	navigating "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460305742	1	-3.40282e+38	-3.40282e+38	87.277	navigating "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460305758	1	-3.40282e+38	-3.40282e+38	87.277	navigating "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460305774	1	-3.40282e+38	-3.40282e+38	87.277	navigating "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460305790	1	-3.40282e+38	-3.40282e+38	87.277	navigating "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460305806	1	-3.40282e+38	-3.40282e+38	87.277	navigating "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460305822	1	-3.40282e+38	-3.40282e+38	87.264	navigating "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460305838	1	-3.40282e+38	-3.40282e+38	87.264	navigating "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460305854	1	-3.40282e+38	-3.40282e+38	87.264	navigating "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460305870	1	-3.40282e+38	-3.40282e+38	87.264	navigating "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460305886	1	-3.40282e+38	-3.40282e+38	87.264	navigating "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460305902	1	-3.40282e+38	-3.40282e+38	87.264	navigating "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460305918	1	-3.40282e+38	-3.40282e+38	87.264	navigating "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460305934	1	-3.40282e+38	-3.40282e+38	87.242	navigating "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460305950	1	-3.40282e+38	-3.40282e+38	87.242	navigating "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460305966	1	-3.40282e+38	-3.40282e+38	87.242	navigating "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460305982	1	-3.40282e+38	-3.40282e+38	87.242	navigating "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460305998	1	-3.40282e+38	-3.40282e+38	87.242	navigating "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460306014	1	-3.40282e+38	-3.40282e+38	87.242	navigating "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460306029	1	-3.40282e+38	-3.40282e+38	87.228	navigating "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460306044	1	-3.40282e+38	-3.40282e+38	87.228	navigating "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460306060	1	-3.40282e+38	-3.40282e+38	87.228	navigating "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460306076	1	-3.40282e+38	-3.40282e+38	87.228	navigating "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460306092	1	-3.40282e+38	-3.40282e+38	87.228	navigating "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460306108	1	-3.40282e+38	-3.40282e+38	87.228	navigating "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460306123	1	-3.40282e+38	-3.40282e+38	87.199	navigating "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460306138	1	-3.40282e+38	-3.40282e+38	87.199	navigating "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460306154	1	-3.40282e+38	-3.40282e+38	87.199	navigating "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460306170	1	-3.40282e+38	-3.40282e+38	87.199	navigating "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460306186	1	-3.40282e+38	-3.40282e+38	87.199	navigating "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460306202	1	-3.40282e+38	-3.40282e+38	87.199	navigating "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460306218	1	-3.40282e+38	-3.40282e+38	87.199	navigating "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460306234	1	-3.40282e+38	-3.40282e+38	87.183	navigating "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460306250	1	-3.40282e+38	-3.40282e+38	87.183	navigating "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460306266	1	-3.40282e+38	-3.40282e+38	87.183	navigating "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460306281	1	-3.40282e+38	-3.40282e+38	87.183	navigating "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460306296	1	-3.40282e+38	-3.40282e+38	87.183	navigating "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460306311	1	-3.40282e+38	-3.40282e+38	87.183	navigating "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460306326	1	-3.40282e+38	-3.40282e+38	87.2	navigating "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460306341	1	-3.40282e+38	-3.40282e+38	87.2	navigating "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460306357	1	-3.40282e+38	-3.40282e+38	87.2	navigating "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460306373	1	-3.40282e+38	-3.40282e+38	87.2	navigating "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460306389	1	-3.40282e+38	-3.40282e+38	87.2	navigating "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460306405	1	-3.40282e+38	-3.40282e+38	87.2	navigating "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460306420	1	-3.40282e+38	-3.40282e+38	87.285	navigating "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460306435	1	-3.40282e+38	-3.40282e+38	87.285	navigating "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460306450	1	-3.40282e+38	-3.40282e+38	87.285	navigating "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460306465	1	-3.40282e+38	-3.40282e+38	87.285	navigating "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460306481	1	-3.40282e+38	-3.40282e+38	87.285	navigating "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460306496	1	-3.40282e+38	-3.40282e+38	87.285	navigating "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460306511	1	-3.40282e+38	-3.40282e+38	87.285	showing "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460306526	1	-3.40282e+38	-3.40282e+38	87.415	showing "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460306541	1	-3.40282e+38	-3.40282e+38	87.415	showing "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460306556	1	-3.40282e+38	-3.40282e+38	87.415	showing "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460306571	1	-3.40282e+38	-3.40282e+38	87.415	showing "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460306587	1	-3.40282e+38	-3.40282e+38	87.415	showing "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460306602	1	-3.40282e+38	-3.40282e+38	87.415	showing "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460306617	1	-3.40282e+38	-3.40282e+38	87.415	showing "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460306633	1	-3.40282e+38	-3.40282e+38	87.48	showing "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460306649	1	-3.40282e+38	-3.40282e+38	87.48	showing "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460306665	1	-3.40282e+38	-3.40282e+38	87.48	showing "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460306681	1	-3.40282e+38	-3.40282e+38	87.48	showing "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460306697	1	-3.40282e+38	-3.40282e+38	87.48	showing "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460306713	1	-3.40282e+38	-3.40282e+38	87.48	showing "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460306729	1	-3.40282e+38	-3.40282e+38	87.514	showing "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460306745	1	-3.40282e+38	-3.40282e+38	87.514	showing "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460306760	1	-3.40282e+38	-3.40282e+38	87.514	showing "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460306775	1	-3.40282e+38	-3.40282e+38	87.514	showing "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460306790	1	-3.40282e+38	-3.40282e+38	87.514	showing "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460306805	1	-3.40282e+38	-3.40282e+38	87.514	showing "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460306820	1	-3.40282e+38	-3.40282e+38	84.251	showing "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460306835	1	-3.40282e+38	-3.40282e+38	84.251	showing "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460306851	1	-3.40282e+38	-3.40282e+38	84.251	showing "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460306866	1	-3.40282e+38	-3.40282e+38	84.251	showing "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460306882	1	-3.40282e+38	-3.40282e+38	84.251	showing "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460306898	1	-3.40282e+38	-3.40282e+38	84.251	showing "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460306913	1	-3.40282e+38	-3.40282e+38	84.251	showing "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460306929	1	-3.40282e+38	-3.40282e+38	80.609	showing "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460306944	1	-3.40282e+38	-3.40282e+38	80.609	showing "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460306959	1	-3.40282e+38	-3.40282e+38	80.609	showing "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460306975	1	-3.40282e+38	-3.40282e+38	80.609	showing "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460306990	1	-3.40282e+38	-3.40282e+38	80.609	showing "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460307006	1	-3.40282e+38	-3.40282e+38	80.609	showing "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460307022	1	-3.40282e+38	-3.40282e+38	76.892	showing "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460307038	1	-3.40282e+38	-3.40282e+38	76.892	showing "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460307054	1	-3.40282e+38	-3.40282e+38	76.892	showing "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460307070	1	-3.40282e+38	-3.40282e+38	76.892	showing "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460307086	1	-3.40282e+38	-3.40282e+38	76.892	showing "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460307101	1	-3.40282e+38	-3.40282e+38	76.892	showing "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460307116	1	-3.40282e+38	-3.40282e+38	76.892	showing "https://observablehq.com/@d3/sankey"
NVML/NVIDIA RTX A6000/0000:09:00.0	13309460307131	1	-3.40282e+38	-3.40282e+38	73.103	showing "https://observablehq.com/@d3/sankey"
